CustomerID,Country,FirstPurchaseDate,LastPurchaseDate,Recency,Frequency,Monetary,TotalTransactions,TotalUnits,R_Score,F_Score,M_Score,RFM_Cell,RFM_Avg_Score,Customer_Segment
14014,United Kingdom,2011-09-23 13:18:00,2011-09-23 13:18:00,78,1,505.18,39,1076,2,2,3,2-2-3,2.33,At-Risk
15081,United Kingdom,2010-12-07 16:20:00,2011-11-17 17:08:00,23,5,504.8,33,190,4,4,3,4-4-3,3.67,Champions
12991,United Kingdom,2011-08-19 14:39:00,2011-11-16 15:34:00,24,2,503.76,31,405,4,3,3,4-3-3,3.33,Loyal Customers
17630,United Kingdom,2011-04-21 14:03:00,2011-06-23 11:58:00,170,2,503.6,26,158,2,3,3,2-3-3,2.67,At-Risk
16863,United Kingdom,2010-12-08 08:58:00,2011-11-08 15:26:00,32,2,502.8,26,409,4,3,3,4-3-3,3.33,Loyal Customers
15006,United Kingdom,2011-10-19 15:08:00,2011-10-19 15:08:00,52,1,502.09,144,302,3,2,3,3-2-3,2.67,Need Attention
13865,United Kingdom,2011-02-23 12:04:00,2011-10-12 13:31:00,59,4,501.56,30,204,3,4,3,3-4-3,3.33,Loyal Customers
15881,United Kingdom,2010-12-10 13:32:00,2011-01-31 16:59:00,313,5,501.39,29,260,1,4,3,1-4-3,2.67,At-Risk
13116,United Kingdom,2011-07-24 14:33:00,2011-07-24 14:33:00,139,1,501.14,30,291,2,2,3,2-2-3,2.33,At-Risk
13247,United Kingdom,2011-09-18 11:31:00,2011-11-22 10:59:00,18,4,501.12,25,328,4,4,3,4-4-3,3.67,Champions
16616,United Kingdom,2011-07-05 13:38:00,2011-11-24 16:31:00,16,2,500.42,33,370,4,3,3,4-3-3,3.33,Loyal Customers
15389,United Kingdom,2011-06-20 16:18:00,2011-06-20 16:18:00,173,1,500.0,1,400,2,2,3,2-2-3,2.33,At-Risk
14958,United Kingdom,2011-04-08 11:28:00,2011-07-15 14:20:00,148,3,499.68,42,129,2,3,3,2-3-3,2.67,At-Risk
14077,United Kingdom,2011-03-10 15:52:00,2011-10-30 12:35:00,41,5,499.42,42,268,3,4,3,3-4-3,3.33,Loyal Customers
15193,United Kingdom,2011-10-10 08:23:00,2011-10-10 08:23:00,61,1,499.32,19,144,3,2,3,3-2-3,2.67,Need Attention
14681,United Kingdom,2011-05-12 10:45:00,2011-09-29 15:52:00,72,3,498.95,7,76,3,3,3,3-3-3,3.0,Loyal Customers
16488,United Kingdom,2011-07-14 11:46:00,2011-11-06 13:42:00,34,3,498.8,29,728,3,3,3,3-3-3,3.0,Loyal Customers
15142,United Kingdom,2011-10-24 12:51:00,2011-10-24 12:51:00,47,1,498.74,26,365,3,2,3,3-2-3,2.67,Need Attention
17053,United Kingdom,2011-08-01 10:23:00,2011-08-01 10:23:00,131,1,498.48,13,122,2,2,3,2-2-3,2.33,At-Risk
17298,United Kingdom,2011-08-07 12:21:00,2011-08-30 16:43:00,102,2,498.42,30,387,2,3,3,2-3-3,2.67,At-Risk
16820,United Kingdom,2011-09-05 12:06:00,2011-09-05 12:06:00,96,1,497.61,26,307,2,2,3,2-2-3,2.33,At-Risk
17495,United Kingdom,2011-11-01 12:06:00,2011-12-02 12:08:00,8,2,497.56,27,229,5,3,3,5-3-3,3.67,Loyal Customers
16368,United Kingdom,2011-11-11 15:08:00,2011-12-07 13:12:00,3,2,497.43,76,260,5,3,3,5-3-3,3.67,Loyal Customers
15300,United Kingdom,2011-10-06 17:08:00,2011-10-06 17:08:00,65,1,496.44,28,292,3,2,3,3-2-3,2.67,Need Attention
15018,United Kingdom,2010-12-07 10:47:00,2011-11-01 12:47:00,39,3,496.21,31,189,3,3,3,3-3-3,3.0,Loyal Customers
17374,United Kingdom,2011-03-03 12:53:00,2011-05-05 09:05:00,219,2,495.77,28,85,1,3,3,1-3-3,2.33,At-Risk
15448,United Kingdom,2011-01-31 10:42:00,2011-01-31 10:42:00,313,1,494.64,28,232,1,2,3,1-2-3,2.0,At-Risk
16352,United Kingdom,2011-11-02 08:44:00,2011-11-22 10:32:00,18,2,494.44,28,300,4,3,3,4-3-3,3.33,Loyal Customers
17333,United Kingdom,2011-09-15 10:11:00,2011-09-15 10:11:00,86,1,494.25,28,375,2,2,3,2-2-3,2.33,At-Risk
12763,Japan,2010-12-05 15:46:00,2011-07-24 14:12:00,139,2,494.08,18,316,2,3,3,2-3-3,2.67,At-Risk
15877,United Kingdom,2011-11-22 11:18:00,2011-12-08 11:53:00,2,2,493.28,129,371,5,3,3,5-3-3,3.67,Loyal Customers
13176,United Kingdom,2011-10-24 15:43:00,2011-10-24 15:43:00,47,1,492.84,72,453,3,2,3,3-2-3,2.67,Need Attention
14270,United Kingdom,2011-01-12 09:33:00,2011-01-12 09:33:00,332,1,492.65,29,197,1,2,3,1-2-3,2.0,At-Risk
15507,United Kingdom,2011-06-21 11:19:00,2011-06-21 11:19:00,172,1,492.36,46,162,2,2,3,2-2-3,2.33,At-Risk
13732,United Kingdom,2011-11-11 15:49:00,2011-11-11 15:49:00,29,1,491.86,33,498,4,2,3,4-2-3,3.0,Potential Loyalists
14236,United Kingdom,2010-12-02 18:49:00,2011-09-20 09:13:00,81,2,490.86,15,310,2,3,3,2-3-3,2.67,At-Risk
15000,United Kingdom,2011-10-23 11:42:00,2011-10-23 11:42:00,48,1,490.52,77,218,3,2,3,3-2-3,2.67,Need Attention
14416,United Kingdom,2011-10-28 15:10:00,2011-11-17 15:22:00,23,2,490.22,14,326,4,3,2,4-3-2,3.0,Loyal Customers
18074,United Kingdom,2010-12-01 09:53:00,2010-12-01 09:53:00,374,1,489.6,13,190,1,2,2,1-2-2,1.67,Churned
12809,Portugal,2011-06-15 10:51:00,2011-06-15 10:51:00,178,1,489.31,25,220,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
17361,United Kingdom,2011-02-21 09:55:00,2011-10-21 15:43:00,50,3,488.2,29,157,3,3,2,3-3-2,2.67,Loyal Customers
14396,United Kingdom,2010-12-03 15:19:00,2011-10-05 16:09:00,66,2,487.99,73,225,3,3,2,3-3-2,2.67,Loyal Customers
15165,United Kingdom,2010-12-01 14:03:00,2010-12-01 14:03:00,374,1,487.75,27,160,1,2,2,1-2-2,1.67,Churned
16643,United Kingdom,2011-04-08 08:24:00,2011-04-08 08:24:00,246,1,487.51,27,269,1,2,2,1-2-2,1.67,Churned
13338,United Kingdom,2011-07-05 09:06:00,2011-07-05 09:06:00,158,1,487.02,19,256,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
13675,United Kingdom,2011-02-28 12:14:00,2011-07-11 12:57:00,152,2,486.82,25,330,2,3,2,2-3-2,2.33,At-Risk
17453,United Kingdom,2011-10-06 17:02:00,2011-11-22 09:42:00,18,2,486.72,19,219,4,3,2,4-3-2,3.0,Loyal Customers
15287,United Kingdom,2011-09-30 12:30:00,2011-11-17 15:34:00,23,2,486.69,20,433,4,3,2,4-3-2,3.0,Loyal Customers
13153,United Kingdom,2011-12-04 12:14:00,2011-12-04 12:14:00,6,1,486.22,15,418,5,2,2,5-2-2,3.0,Potential Loyalists
12639,Sweden,2011-04-15 12:48:00,2011-04-15 12:48:00,239,1,486.1,22,201,1,2,2,1-2-2,1.67,Churned
15109,United Kingdom,2011-04-08 09:58:00,2011-04-08 09:58:00,246,1,484.95,28,131,1,2,2,1-2-2,1.67,Churned
16999,United Kingdom,2011-09-26 15:43:00,2011-11-16 13:53:00,24,2,484.82,23,294,4,3,2,4-3-2,3.0,Loyal Customers
16504,United Kingdom,2011-11-14 15:18:00,2011-11-14 15:18:00,26,1,484.38,86,524,4,2,2,4-2-2,2.67,Potential Loyalists
16518,United Kingdom,2011-02-28 16:36:00,2011-10-09 15:04:00,62,2,484.32,40,327,3,3,2,3-3-2,2.67,Loyal Customers
14130,United Kingdom,2011-01-24 16:05:00,2011-01-24 16:05:00,320,1,483.86,67,258,1,2,2,1-2-2,1.67,Churned
13531,United Kingdom,2010-12-08 15:03:00,2011-05-18 16:56:00,206,2,483.8,22,174,1,3,2,1-3-2,2.0,At-Risk
12808,Portugal,2010-12-06 10:27:00,2011-11-03 10:05:00,37,3,483.65,28,188,3,3,2,3-3-2,2.67,Loyal Customers
14147,United Kingdom,2011-02-27 11:42:00,2011-09-22 18:10:00,79,2,483.4,5,108,2,3,2,2-3-2,2.33,At-Risk
17555,United Kingdom,2011-01-09 12:31:00,2011-11-20 12:22:00,20,2,483.26,106,349,4,3,2,4-3-2,3.0,Loyal Customers
14450,United Kingdom,2011-01-23 11:53:00,2011-06-12 10:46:00,181,3,483.25,40,241,1,3,2,1-3-2,2.0,At-Risk
16603,United Kingdom,2011-09-09 13:02:00,2011-09-26 10:06:00,75,2,482.47,34,480,2,3,2,2-3-2,2.33,At-Risk
17950,United Kingdom,2010-12-09 15:16:00,2011-09-28 15:18:00,73,3,482.2,71,366,2,3,2,2-3-2,2.33,At-Risk
12504,Germany,2011-11-09 14:56:00,2011-11-21 16:02:00,19,2,482.05,9,90,4,3,2,4-3-2,3.0,Loyal Customers
16693,United Kingdom,2011-03-13 11:06:00,2011-10-02 11:10:00,69,2,482.01,60,204,3,3,2,3-3-2,2.67,Loyal Customers
18216,United Kingdom,2011-11-08 16:55:00,2011-11-08 16:55:00,32,1,481.75,26,200,4,2,2,4-2-2,2.67,Potential Loyalists
15091,United Kingdom,2011-10-03 12:47:00,2011-10-03 12:47:00,68,1,480.71,30,346,3,2,2,3-2-2,2.33,Need Attention
16812,United Kingdom,2010-12-14 12:35:00,2010-12-14 12:35:00,361,1,479.35,15,81,1,2,2,1-2-2,1.67,Churned
16008,United Kingdom,2011-05-19 10:54:00,2011-11-16 10:32:00,24,3,478.78,33,323,4,3,2,4-3-2,3.0,Loyal Customers
15589,United Kingdom,2011-02-02 10:46:00,2011-03-29 09:54:00,256,3,478.53,29,243,1,3,2,1-3-2,2.0,At-Risk
16768,United Kingdom,2011-03-13 10:25:00,2011-10-23 10:38:00,48,3,478.09,54,196,3,3,2,3-3-2,2.67,Loyal Customers
12644,Germany,2011-08-02 10:33:00,2011-08-02 10:33:00,130,1,477.91,31,325,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
13092,United Kingdom,2010-12-15 12:27:00,2011-09-30 11:18:00,71,5,477.83,25,279,3,4,2,3-4-2,3.0,Loyal Customers
14320,United Kingdom,2011-01-11 09:12:00,2011-05-17 09:24:00,207,2,477.79,31,325,1,3,2,1-3-2,2.0,At-Risk
12447,Belgium,2011-04-10 13:25:00,2011-04-10 13:25:00,244,1,476.49,26,190,1,2,2,1-2-2,1.67,Churned
18176,United Kingdom,2010-12-16 15:45:00,2010-12-16 15:45:00,359,1,476.35,30,283,1,2,2,1-2-2,1.67,Churned
14853,United Kingdom,2011-05-12 15:17:00,2011-11-15 16:56:00,25,2,475.8,9,82,4,3,2,4-3-2,3.0,Loyal Customers
14497,United Kingdom,2011-02-03 17:01:00,2011-02-03 17:01:00,310,1,475.37,29,235,1,2,2,1-2-2,1.67,Churned
15780,United Kingdom,2010-12-17 11:43:00,2011-06-09 12:01:00,184,3,475.28,29,220,1,3,2,1-3-2,2.0,At-Risk
15349,United Kingdom,2011-06-05 15:46:00,2011-07-04 16:06:00,159,2,473.81,72,327,2,3,2,2-3-2,2.33,At-Risk
15557,United Kingdom,2011-11-11 12:46:00,2011-11-11 12:46:00,29,1,473.65,20,219,4,2,2,4-2-2,2.67,Potential Loyalists
16374,United Kingdom,2011-03-22 13:46:00,2011-10-04 15:21:00,67,2,473.03,111,240,3,3,2,3-3-2,2.67,Loyal Customers
14013,United Kingdom,2011-03-09 08:59:00,2011-08-21 15:01:00,111,3,473.02,34,462,2,3,2,2-3-2,2.33,At-Risk
16038,United Kingdom,2011-05-22 11:29:00,2011-12-02 12:40:00,8,3,471.78,26,244,5,3,2,5-3-2,3.33,Loyal Customers
17964,United Kingdom,2010-12-02 13:32:00,2011-11-08 10:44:00,32,2,471.7,104,301,4,3,2,4-3-2,3.0,Loyal Customers
16885,United Kingdom,2010-12-17 17:23:00,2011-11-24 13:40:00,16,3,471.51,101,184,4,3,2,4-3-2,3.0,Loyal Customers
13066,United Kingdom,2011-11-07 17:06:00,2011-11-15 12:57:00,25,2,470.8,48,322,4,3,2,4-3-2,3.0,Loyal Customers
15963,United Kingdom,2011-10-25 13:05:00,2011-11-20 11:33:00,20,2,470.76,28,298,4,3,2,4-3-2,3.0,Loyal Customers
14431,United Kingdom,2011-02-10 10:40:00,2011-02-10 10:40:00,303,1,470.36,17,130,1,2,2,1-2-2,1.67,Churned
15471,United Kingdom,2011-12-07 14:12:00,2011-12-07 14:12:00,3,1,469.48,77,266,5,2,2,5-2-2,3.0,Potential Loyalists
15026,United Kingdom,2011-03-07 13:45:00,2011-09-20 13:52:00,81,3,469.0,61,285,2,3,2,2-3-2,2.33,At-Risk
14896,United Kingdom,2010-12-09 12:24:00,2011-05-19 10:20:00,205,2,468.77,43,279,1,3,2,1-3-2,2.0,At-Risk
13171,United Kingdom,2011-02-13 14:16:00,2011-11-18 10:27:00,22,3,468.41,46,229,4,3,2,4-3-2,3.0,Loyal Customers
14335,Germany,2011-09-04 13:07:00,2011-11-23 13:41:00,17,2,468.26,63,379,4,3,2,4-3-2,3.0,Loyal Customers
14029,United Kingdom,2011-07-18 16:57:00,2011-10-07 14:46:00,64,2,467.66,15,198,3,3,2,3-3-2,2.67,Loyal Customers
15468,United Kingdom,2011-10-19 13:38:00,2011-10-19 13:49:00,52,2,467.51,24,155,3,3,2,3-3-2,2.67,Loyal Customers
13579,United Kingdom,2010-12-05 16:10:00,2011-11-25 08:41:00,15,2,467.04,23,176,4,3,2,4-3-2,3.0,Loyal Customers
14205,United Kingdom,2011-03-20 15:07:00,2011-11-23 10:55:00,17,2,466.7,24,204,4,3,2,4-3-2,3.0,Loyal Customers
13248,United Kingdom,2011-06-03 13:05:00,2011-08-07 12:40:00,125,2,465.68,26,305,2,3,2,2-3-2,2.33,At-Risk
15036,United Kingdom,2011-06-13 12:19:00,2011-09-28 15:42:00,73,3,465.55,127,327,2,3,2,2-3-2,2.33,At-Risk
17140,United Kingdom,2011-04-06 13:33:00,2011-04-06 13:33:00,248,1,465.32,20,302,1,2,2,1-2-2,1.67,Churned
16742,United Kingdom,2011-10-24 12:02:00,2011-10-24 12:02:00,47,1,464.9,1,1,3,2,2,3-2-2,2.33,Need Attention
13928,United Kingdom,2011-07-29 15:59:00,2011-11-29 10:33:00,11,4,464.57,27,129,5,4,2,5-4-2,3.67,Champions
16586,United Kingdom,2011-04-05 09:32:00,2011-04-05 09:32:00,249,1,463.95,8,95,1,2,2,1-2-2,1.67,Churned
14967,United Kingdom,2011-10-21 11:06:00,2011-10-21 11:06:00,50,1,463.8,6,140,3,2,2,3-2-2,2.33,Need Attention
12787,Netherlands,2011-05-31 09:36:00,2011-11-30 08:44:00,10,3,463.66,20,261,5,3,2,5-3-2,3.33,Loyal Customers
17418,United Kingdom,2011-01-20 11:39:00,2011-10-28 13:00:00,43,2,463.46,30,289,3,3,2,3-3-2,2.67,Loyal Customers
14489,United Kingdom,2011-05-16 14:51:00,2011-05-16 14:51:00,208,1,463.38,30,299,1,2,2,1-2-2,1.67,Churned
12945,United Kingdom,2011-02-24 14:15:00,2011-02-24 14:15:00,289,1,462.95,23,165,1,2,2,1-2-2,1.67,Churned
14331,United Kingdom,2011-07-27 15:14:00,2011-08-07 13:17:00,125,2,462.66,28,252,2,3,2,2-3-2,2.33,At-Risk
14470,United Kingdom,2011-02-25 11:56:00,2011-11-28 10:31:00,12,2,461.19,43,193,5,3,2,5-3-2,3.33,Loyal Customers
12391,Cyprus,2011-11-18 12:07:00,2011-11-18 12:07:00,22,1,460.89,100,300,4,2,2,4-2-2,2.67,Potential Loyalists
16824,United Kingdom,2011-06-28 13:36:00,2011-11-24 12:38:00,16,2,460.64,26,236,4,3,2,4-3-2,3.0,Loyal Customers
16805,United Kingdom,2010-12-14 13:35:00,2011-06-19 11:23:00,174,2,460.59,98,539,2,3,2,2-3-2,2.33,At-Risk
12491,France,2011-11-01 12:18:00,2011-11-01 12:18:00,39,1,460.4,26,260,3,2,2,3-2-2,2.33,Need Attention
12355,Bahrain,2011-05-09 13:49:00,2011-05-09 13:49:00,215,1,459.4,13,240,1,2,2,1-2-2,1.67,Churned
16589,United Kingdom,2011-07-01 13:31:00,2011-09-29 14:50:00,72,3,459.24,33,368,3,3,2,3-3-2,2.67,Loyal Customers
17880,United Kingdom,2010-12-10 10:21:00,2010-12-10 10:21:00,365,1,458.92,26,314,1,2,2,1-2-2,1.67,Churned
15754,United Kingdom,2011-04-07 12:24:00,2011-10-19 14:40:00,52,3,458.57,28,199,3,3,2,3-3-2,2.67,Loyal Customers
13506,United Kingdom,2010-12-05 12:15:00,2011-01-27 13:53:00,317,2,458.52,26,324,1,3,2,1-3-2,2.0,At-Risk
17392,United Kingdom,2010-12-16 19:04:00,2011-02-06 12:48:00,307,2,457.91,62,320,1,3,2,1-3-2,2.0,At-Risk
15092,United Kingdom,2011-03-01 12:24:00,2011-05-08 14:10:00,216,2,457.81,26,135,1,3,2,1-3-2,2.0,At-Risk
15121,United Kingdom,2011-02-24 12:41:00,2011-10-20 14:51:00,51,2,457.72,28,199,3,3,2,3-3-2,2.67,Loyal Customers
12375,Finland,2011-09-02 14:23:00,2011-11-29 10:36:00,11,2,457.5,17,178,5,3,2,5-3-2,3.33,Loyal Customers
13398,United Kingdom,2011-05-31 13:17:00,2011-05-31 13:17:00,193,1,457.34,26,281,1,2,2,1-2-2,1.67,Churned
12564,France,2011-03-23 14:55:00,2011-03-23 14:55:00,262,1,456.9,21,133,1,2,2,1-2-2,1.67,Churned
12999,United Kingdom,2011-04-08 10:26:00,2011-05-27 13:24:00,197,3,455.88,28,342,1,3,2,1-3-2,2.0,At-Risk
14513,United Kingdom,2011-02-24 09:36:00,2011-08-31 11:25:00,101,3,455.59,12,361,2,3,2,2-3-2,2.33,At-Risk
15585,United Kingdom,2011-06-16 08:38:00,2011-06-16 08:38:00,177,1,455.3,31,320,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
16529,United Kingdom,2011-06-02 17:23:00,2011-06-02 17:23:00,191,1,455.25,30,198,1,2,2,1-2-2,1.67,Churned
13485,United Kingdom,2011-04-20 13:58:00,2011-04-20 13:58:00,234,1,454.24,23,277,1,2,2,1-2-2,1.67,Churned
15475,United Kingdom,2011-09-23 15:20:00,2011-09-23 15:20:00,78,1,454.11,29,319,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
17564,United Kingdom,2011-09-20 14:00:00,2011-11-15 13:27:00,25,3,454.01,49,146,4,3,2,4-3-2,3.0,Loyal Customers
18158,United Kingdom,2011-09-12 09:03:00,2011-11-30 16:19:00,10,2,453.4,34,354,5,3,2,5-3-2,3.33,Loyal Customers
12729,France,2011-08-18 11:40:00,2011-08-18 11:40:00,114,1,453.01,26,233,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
18071,United Kingdom,2010-12-09 10:33:00,2011-03-27 11:59:00,258,2,453.0,25,260,1,3,2,1-3-2,2.0,At-Risk
14184,United Kingdom,2011-10-04 12:43:00,2011-10-04 12:43:00,67,1,452.89,24,127,3,2,2,3-2-2,2.33,Need Attention
12591,Italy,2011-01-26 14:35:00,2011-01-26 14:35:00,318,1,452.85,26,228,1,2,2,1-2-2,1.67,Churned
12970,United Kingdom,2011-01-21 14:04:00,2011-12-02 14:30:00,8,4,452.24,151,310,5,4,2,5-4-2,3.67,Champions
16574,United Kingdom,2011-09-29 13:39:00,2011-09-29 13:39:00,72,1,451.44,28,416,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
15802,United Kingdom,2011-07-20 11:38:00,2011-07-20 11:38:00,143,1,451.42,1,1,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
14173,United Kingdom,2011-05-04 14:03:00,2011-11-29 11:54:00,11,4,450.84,29,150,5,4,2,5-4-2,3.67,Champions
17040,United Kingdom,2011-07-25 10:19:00,2011-07-25 10:19:00,138,1,449.73,15,181,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
13489,United Kingdom,2011-02-18 10:42:00,2011-08-26 13:16:00,106,4,449.52,14,560,2,4,2,2-4-2,2.67,At-Risk
12448,Spain,2011-10-26 13:46:00,2011-10-26 13:46:00,45,1,449.45,22,243,3,2,2,3-2-2,2.33,Need Attention
15739,United Kingdom,2011-10-04 13:42:00,2011-10-04 13:42:00,67,1,449.12,8,472,3,2,2,3-2-2,2.33,Need Attention
17579,United Kingdom,2011-06-13 14:12:00,2011-12-05 12:28:00,5,3,448.9,50,258,5,3,2,5-3-2,3.33,Loyal Customers
14780,United Kingdom,2011-09-21 15:15:00,2011-10-16 12:46:00,55,2,447.68,27,310,3,3,2,3-3-2,2.67,Loyal Customers
15646,United Kingdom,2010-12-02 16:59:00,2011-07-05 09:53:00,158,3,447.64,35,394,2,3,2,2-3-2,2.33,At-Risk
15456,United Kingdom,2010-12-15 15:34:00,2011-03-01 13:51:00,284,3,447.22,60,660,1,3,2,1-3-2,2.0,At-Risk
15368,United Kingdom,2011-11-18 14:42:00,2011-11-18 14:42:00,22,1,446.94,4,230,4,2,2,4-2-2,2.67,Potential Loyalists
15889,United Kingdom,2010-12-05 15:12:00,2011-07-06 11:10:00,157,2,446.87,93,215,2,3,2,2-3-2,2.33,At-Risk
14149,United Kingdom,2011-05-03 09:44:00,2011-05-03 09:44:00,221,1,446.62,28,218,1,2,2,1-2-2,1.67,Churned
17370,United Kingdom,2011-06-23 11:50:00,2011-09-28 10:14:00,73,4,446.18,33,540,2,4,2,2-4-2,2.67,At-Risk
17190,United Kingdom,2011-05-16 15:29:00,2011-10-12 11:33:00,59,2,444.74,19,161,3,3,2,3-3-2,2.67,Loyal Customers
18006,United Kingdom,2011-11-16 16:52:00,2011-11-16 16:52:00,24,1,444.68,22,220,4,2,2,4-2-2,2.67,Potential Loyalists
14638,United Kingdom,2011-10-20 10:10:00,2011-10-20 10:10:00,51,1,443.6,16,166,3,2,2,3-2-2,2.33,Need Attention
16404,United Kingdom,2011-09-30 14:55:00,2011-09-30 14:55:00,71,1,443.05,23,157,3,2,2,3-2-2,2.33,Need Attention
18222,United Kingdom,2011-09-08 10:45:00,2011-09-08 10:45:00,93,1,443.0,19,335,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
14093,United Kingdom,2011-11-27 16:27:00,2011-11-27 16:27:00,13,1,442.85,105,406,5,2,2,5-2-2,3.0,Potential Loyalists
12579,France,2011-09-22 17:15:00,2011-09-22 17:15:00,79,1,440.42,29,285,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
18233,United Kingdom,2011-01-18 08:44:00,2011-01-18 08:44:00,326,1,440.0,1,4,1,2,2,1-2-2,1.67,Churned
14022,United Kingdom,2011-04-28 14:39:00,2011-04-28 14:39:00,226,1,440.0,28,487,1,2,2,1-2-2,1.67,Churned
15524,United Kingdom,2011-11-15 12:09:00,2011-11-15 12:09:00,25,1,440.0,1,4,4,2,2,4-2-2,2.67,Potential Loyalists
13954,United Kingdom,2011-09-30 10:52:00,2011-12-08 12:50:00,2,2,439.92,25,150,5,3,2,5-3-2,3.33,Loyal Customers
16025,United Kingdom,2011-11-10 11:45:00,2011-11-10 11:45:00,30,1,439.66,28,338,4,2,2,4-2-2,2.67,Potential Loyalists
13359,United Kingdom,2011-10-07 09:30:00,2011-10-07 09:30:00,64,1,439.56,23,161,3,2,2,3-2-2,2.33,Need Attention
16968,United Kingdom,2011-08-24 10:51:00,2011-12-05 15:02:00,5,2,439.43,31,326,5,3,2,5-3-2,3.33,Loyal Customers
13358,United Kingdom,2011-03-16 11:52:00,2011-03-16 11:52:00,269,1,439.03,29,285,1,2,2,1-2-2,1.67,Churned
14272,United Kingdom,2011-03-30 13:57:00,2011-09-27 10:08:00,74,2,437.96,33,599,2,3,2,2-3-2,2.33,At-Risk
12552,Italy,2011-10-31 12:11:00,2011-11-01 10:02:00,39,2,437.82,20,88,3,3,2,3-3-2,2.67,Loyal Customers
16034,United Kingdom,2011-01-11 11:54:00,2011-05-27 16:17:00,197,3,437.7,22,242,1,3,2,1-3-2,2.0,At-Risk
12592,Germany,2011-05-10 13:44:00,2011-09-08 15:04:00,93,2,437.6,18,290,2,3,2,2-3-2,2.33,At-Risk
15553,United Kingdom,2011-10-10 14:02:00,2011-10-10 14:02:00,61,1,437.23,56,451,3,2,2,3-2-2,2.33,Need Attention
16084,United Kingdom,2011-02-13 16:05:00,2011-02-13 16:05:00,300,1,436.18,38,216,1,2,2,1-2-2,1.67,Churned
15551,United Kingdom,2011-11-03 12:37:00,2011-11-03 12:37:00,37,1,436.06,29,218,3,2,2,3-2-2,2.33,Need Attention
16948,United Kingdom,2011-01-18 10:58:00,2011-07-24 12:46:00,139,3,435.02,19,1614,2,3,2,2-3-2,2.33,At-Risk
14910,United Kingdom,2011-10-16 11:06:00,2011-12-07 10:06:00,3,4,434.35,30,238,5,4,2,5-4-2,3.67,Champions
14460,United Kingdom,2011-02-02 11:55:00,2011-08-21 14:19:00,111,3,434.34,16,881,2,3,2,2-3-2,2.33,At-Risk
12493,France,2011-05-26 14:53:00,2011-06-27 10:17:00,166,2,433.74,22,207,2,3,2,2-3-2,2.33,At-Risk
17035,United Kingdom,2011-02-01 12:27:00,2011-04-08 11:23:00,246,2,433.53,28,229,1,3,2,1-3-2,2.0,At-Risk
14157,United Kingdom,2011-02-27 13:04:00,2011-11-20 11:32:00,20,2,432.88,48,284,4,3,2,4-3-2,3.0,Loyal Customers
16236,United Kingdom,2011-09-22 14:10:00,2011-09-22 14:10:00,79,1,432.2,20,184,2,2,2,2-2-2,2.0,About To Sleep / Hibernating
16881,United Kingdom,2011-10-04 10:33:00,2011-10-04 10:33:00,67,1,432.0,1,600,3,2,2,3-2-2,2.33,Need Attention
15976,United Kingdom,2011-05-03 17:12:00,2011-06-27 13:00:00,166,2,430.94,98,277,2,3,2,2-3-2,2.33,At-Risk
18106,United Kingdom,2011-01-14 12:23:00,2011-01-14 12:23:00,330,1,430.7,39,128,1,2,2,1-2-2,1.67,Churned
12452,Switzerland,2011-11-23 08:05:00,2011-11-23 10:28:00,17,2,430.57,22,185,4,3,2,4-3-2,3.0,Loyal Customers
13245,United Kingdom,2011-10-20 11:40:00,2011-10-20 11:40:00,51,1,430.5,16,125,3,2,2,3-2-2,2.33,Need Attention
12795,Portugal,2011-11-21 10:27:00,2011-11-21 10:27:00,19,1,430.48,14,68,4,2,2,4-2-2,2.67,Potential Loyalists
12827,United Kingdom,2011-10-26 15:44:00,2011-12-04 12:17:00,6,3,430.15,25,197,5,3,2,5-3-2,3.33,Loyal Customers
14998,United Kingdom,2011-04-12 16:28:00,2011-06-22 17:30:00,171,2,429.87,75,270,2,3,2,2-3-2,2.33,At-Risk
16884,United Kingdom,2011-11-02 10:16:00,2011-11-02 11:52:00,38,2,429.84,26,320,3,3,2,3-3-2,2.67,Loyal Customers
15450,United Kingdom,2011-11-09 17:11:00,2011-11-09 17:11:00,31,1,429.84,30,376,4,2,2,4-2-2,2.67,Potential Loyalists
15230,United Kingdom,2011-04-13 11:04:00,2011-04-14 14:39:00,240,2,429.6,23,351,1,3,2,1-3-2,2.0,At-Risk
13602,United Kingdom,2011-10-06 11:47:00,2011-10-06 11:47:00,65,1,428.89,23,267,3,2,2,3-2-2,2.33,Need Attention
15957,United Kingdom,2011-11-08 12:14:00,2011-11-08 12:14:00,32,1,428.89,42,211,4,2,2,4-2-2,2.67,Potential Loyalists
16324,United Kingdom,2011-06-15 14:26:00,2011-08-03 12:58:00,129,3,428.68,118,282,2,3,2,2-3-2,2.33,At-Risk
